,index,classifier,accuracy
181,182,k Nearest Neigbour,83.33333333333334
182,183,k Nearest Neigbour,100.0
183,184,k Nearest Neigbour,83.33333333333334
184,185,k Nearest Neigbour,83.33333333333334
185,186,k Nearest Neigbour,83.33333333333334
186,187,k Nearest Neigbour,83.33333333333334
187,188,k Nearest Neigbour,66.66666666666666
188,189,k Nearest Neigbour,83.33333333333334
189,190,k Nearest Neigbour,100.0
190,191,k Nearest Neigbour,83.33333333333334
191,192,k Nearest Neigbour,83.33333333333334
192,193,k Nearest Neigbour,83.33333333333334
193,194,k Nearest Neigbour,83.33333333333334
194,195,k Nearest Neigbour,66.66666666666666
195,196,k Nearest Neigbour,100.0
196,197,k Nearest Neigbour,100.0
197,198,k Nearest Neigbour,83.33333333333334
198,199,k Nearest Neigbour,100.0
199,200,k Nearest Neigbour,66.66666666666666
