,index,classifier,accuracy
159,160,Multinomail NB,60.1063829787234
160,161,Multinomail NB,54.25531914893617
161,162,Multinomail NB,55.319148936170215
162,163,Multinomail NB,55.85106382978723
163,164,Multinomail NB,60.63829787234043
164,165,Multinomail NB,57.446808510638306
165,166,Multinomail NB,56.38297872340425
166,167,Multinomail NB,55.85106382978723
167,168,Multinomail NB,56.91489361702128
168,169,Multinomail NB,58.51063829787234
169,170,Multinomail NB,56.91489361702128
170,171,Multinomail NB,56.38297872340425
171,172,Multinomail NB,55.85106382978723
172,173,Multinomail NB,55.319148936170215
173,174,Multinomail NB,57.446808510638306
174,175,Multinomail NB,59.04255319148937
175,176,Multinomail NB,55.85106382978723
176,177,Multinomail NB,53.72340425531915
177,178,Multinomail NB,55.319148936170215
178,179,Multinomail NB,56.38297872340425
179,180,Multinomail NB,59.04255319148937
180,181,Multinomail NB,59.04255319148937
181,182,Multinomail NB,55.85106382978723
182,183,Multinomail NB,58.51063829787234
183,184,Multinomail NB,55.85106382978723
184,185,Multinomail NB,59.04255319148937
185,186,Multinomail NB,55.319148936170215
186,187,Multinomail NB,55.319148936170215
187,188,Multinomail NB,56.91489361702128
188,189,Multinomail NB,56.91489361702128
189,190,Multinomail NB,56.91489361702128
190,191,Multinomail NB,58.51063829787234
191,192,Multinomail NB,58.51063829787234
192,193,Multinomail NB,55.85106382978723
193,194,Multinomail NB,57.97872340425532
194,195,Multinomail NB,57.446808510638306
195,196,Multinomail NB,56.91489361702128
196,197,Multinomail NB,53.72340425531915
197,198,Multinomail NB,56.91489361702128
198,199,Multinomail NB,55.85106382978723
199,200,Multinomail NB,56.91489361702128
