,index,classifier,accuracy
138,139,k Nearest Neigbour,47.87234042553192
139,140,k Nearest Neigbour,56.38297872340425
140,141,k Nearest Neigbour,54.25531914893617
141,142,k Nearest Neigbour,49.46808510638298
142,143,k Nearest Neigbour,48.93617021276596
143,144,k Nearest Neigbour,50.53191489361703
144,145,k Nearest Neigbour,59.04255319148937
145,146,k Nearest Neigbour,59.04255319148937
146,147,k Nearest Neigbour,55.319148936170215
147,148,k Nearest Neigbour,44.680851063829785
148,149,k Nearest Neigbour,51.59574468085106
149,150,k Nearest Neigbour,48.40425531914894
150,151,k Nearest Neigbour,53.72340425531915
151,152,k Nearest Neigbour,44.680851063829785
152,153,k Nearest Neigbour,52.659574468085104
153,154,k Nearest Neigbour,48.93617021276596
154,155,k Nearest Neigbour,46.27659574468085
155,156,k Nearest Neigbour,44.680851063829785
156,157,k Nearest Neigbour,50.53191489361703
157,158,k Nearest Neigbour,50.0
158,159,k Nearest Neigbour,52.12765957446809
159,160,k Nearest Neigbour,48.40425531914894
160,161,k Nearest Neigbour,54.25531914893617
161,162,k Nearest Neigbour,47.340425531914896
162,163,k Nearest Neigbour,49.46808510638298
163,164,k Nearest Neigbour,48.93617021276596
164,165,k Nearest Neigbour,49.46808510638298
165,166,k Nearest Neigbour,51.59574468085106
166,167,k Nearest Neigbour,50.53191489361703
167,168,k Nearest Neigbour,55.319148936170215
168,169,k Nearest Neigbour,52.12765957446809
169,170,k Nearest Neigbour,52.659574468085104
170,171,k Nearest Neigbour,56.38297872340425
171,172,k Nearest Neigbour,47.340425531914896
172,173,k Nearest Neigbour,47.340425531914896
173,174,k Nearest Neigbour,53.72340425531915
174,175,k Nearest Neigbour,55.319148936170215
175,176,k Nearest Neigbour,47.340425531914896
176,177,k Nearest Neigbour,53.72340425531915
177,178,k Nearest Neigbour,52.12765957446809
178,179,k Nearest Neigbour,53.191489361702125
179,180,k Nearest Neigbour,53.191489361702125
180,181,k Nearest Neigbour,53.191489361702125
181,182,k Nearest Neigbour,44.680851063829785
182,183,k Nearest Neigbour,50.53191489361703
183,184,k Nearest Neigbour,47.87234042553192
184,185,k Nearest Neigbour,48.40425531914894
185,186,k Nearest Neigbour,47.340425531914896
186,187,k Nearest Neigbour,50.53191489361703
187,188,k Nearest Neigbour,47.340425531914896
188,189,k Nearest Neigbour,44.680851063829785
189,190,k Nearest Neigbour,49.46808510638298
190,191,k Nearest Neigbour,52.659574468085104
191,192,k Nearest Neigbour,54.25531914893617
192,193,k Nearest Neigbour,55.85106382978723
193,194,k Nearest Neigbour,52.659574468085104
194,195,k Nearest Neigbour,50.0
195,196,k Nearest Neigbour,46.808510638297875
196,197,k Nearest Neigbour,52.12765957446809
197,198,k Nearest Neigbour,44.680851063829785
198,199,k Nearest Neigbour,57.446808510638306
199,200,k Nearest Neigbour,53.191489361702125
