,index,classifier,accuracy
167,168,Decision Tree,37.83783783783784
168,169,Decision Tree,37.83783783783784
169,170,Decision Tree,32.432432432432435
170,171,Decision Tree,29.72972972972973
171,172,Decision Tree,35.13513513513514
172,173,Decision Tree,32.432432432432435
173,174,Decision Tree,36.486486486486484
174,175,Decision Tree,36.486486486486484
175,176,Decision Tree,40.54054054054054
176,177,Decision Tree,35.13513513513514
177,178,Decision Tree,37.83783783783784
178,179,Decision Tree,35.13513513513514
179,180,Decision Tree,36.486486486486484
180,181,Decision Tree,37.83783783783784
181,182,Decision Tree,33.78378378378378
182,183,Decision Tree,37.83783783783784
183,184,Decision Tree,35.13513513513514
184,185,Decision Tree,37.83783783783784
185,186,Decision Tree,36.486486486486484
186,187,Decision Tree,36.486486486486484
187,188,Decision Tree,36.486486486486484
188,189,Decision Tree,37.83783783783784
189,190,Decision Tree,40.54054054054054
190,191,Decision Tree,36.486486486486484
191,192,Decision Tree,39.189189189189186
192,193,Decision Tree,37.83783783783784
193,194,Decision Tree,39.189189189189186
194,195,Decision Tree,37.83783783783784
195,196,Decision Tree,32.432432432432435
196,197,Decision Tree,33.78378378378378
197,198,Decision Tree,37.83783783783784
198,199,Decision Tree,40.54054054054054
199,200,Decision Tree,39.189189189189186
