,index,classifier,accuracy
141,142,k Nearest Neigbour,51.35135135135135
142,143,k Nearest Neigbour,47.2972972972973
143,144,k Nearest Neigbour,43.24324324324324
144,145,k Nearest Neigbour,55.4054054054054
145,146,k Nearest Neigbour,54.054054054054056
146,147,k Nearest Neigbour,55.4054054054054
147,148,k Nearest Neigbour,54.054054054054056
148,149,k Nearest Neigbour,54.054054054054056
149,150,k Nearest Neigbour,55.4054054054054
150,151,k Nearest Neigbour,48.64864864864865
151,152,k Nearest Neigbour,45.94594594594595
152,153,k Nearest Neigbour,59.45945945945946
153,154,k Nearest Neigbour,48.64864864864865
154,155,k Nearest Neigbour,45.94594594594595
155,156,k Nearest Neigbour,54.054054054054056
156,157,k Nearest Neigbour,56.75675675675676
157,158,k Nearest Neigbour,50.0
158,159,k Nearest Neigbour,48.64864864864865
159,160,k Nearest Neigbour,58.108108108108105
160,161,k Nearest Neigbour,43.24324324324324
161,162,k Nearest Neigbour,54.054054054054056
162,163,k Nearest Neigbour,48.64864864864865
163,164,k Nearest Neigbour,45.94594594594595
164,165,k Nearest Neigbour,47.2972972972973
165,166,k Nearest Neigbour,54.054054054054056
166,167,k Nearest Neigbour,54.054054054054056
167,168,k Nearest Neigbour,58.108108108108105
168,169,k Nearest Neigbour,54.054054054054056
169,170,k Nearest Neigbour,45.94594594594595
170,171,k Nearest Neigbour,56.75675675675676
171,172,k Nearest Neigbour,47.2972972972973
172,173,k Nearest Neigbour,54.054054054054056
173,174,k Nearest Neigbour,56.75675675675676
174,175,k Nearest Neigbour,60.810810810810814
175,176,k Nearest Neigbour,59.45945945945946
176,177,k Nearest Neigbour,55.4054054054054
177,178,k Nearest Neigbour,56.75675675675676
178,179,k Nearest Neigbour,54.054054054054056
179,180,k Nearest Neigbour,45.94594594594595
180,181,k Nearest Neigbour,48.64864864864865
181,182,k Nearest Neigbour,51.35135135135135
182,183,k Nearest Neigbour,59.45945945945946
183,184,k Nearest Neigbour,51.35135135135135
184,185,k Nearest Neigbour,47.2972972972973
185,186,k Nearest Neigbour,48.64864864864865
186,187,k Nearest Neigbour,51.35135135135135
187,188,k Nearest Neigbour,48.64864864864865
188,189,k Nearest Neigbour,48.64864864864865
189,190,k Nearest Neigbour,55.4054054054054
190,191,k Nearest Neigbour,59.45945945945946
191,192,k Nearest Neigbour,56.75675675675676
192,193,k Nearest Neigbour,45.94594594594595
193,194,k Nearest Neigbour,44.5945945945946
194,195,k Nearest Neigbour,51.35135135135135
195,196,k Nearest Neigbour,60.810810810810814
196,197,k Nearest Neigbour,43.24324324324324
197,198,k Nearest Neigbour,48.64864864864865
198,199,k Nearest Neigbour,55.4054054054054
199,200,k Nearest Neigbour,51.35135135135135
