,index,classifier,accuracy
0,1,Multinomail NB,83.33333333333334
1,2,Multinomail NB,83.33333333333334
2,3,Multinomail NB,83.33333333333334
3,4,Multinomail NB,83.33333333333334
4,5,Multinomail NB,83.33333333333334
5,6,Multinomail NB,83.33333333333334
6,7,Multinomail NB,83.33333333333334
7,8,Multinomail NB,83.33333333333334
8,9,Multinomail NB,83.33333333333334
9,10,Multinomail NB,83.33333333333334
10,11,Multinomail NB,83.33333333333334
11,12,Multinomail NB,83.33333333333334
12,13,Multinomail NB,83.33333333333334
13,14,Multinomail NB,83.33333333333334
14,15,Multinomail NB,83.33333333333334
15,16,Multinomail NB,83.33333333333334
16,17,Multinomail NB,83.33333333333334
17,18,Multinomail NB,83.33333333333334
18,19,Multinomail NB,83.33333333333334
19,20,Multinomail NB,83.33333333333334
20,21,Multinomail NB,83.33333333333334
21,22,Multinomail NB,83.33333333333334
22,23,Multinomail NB,83.33333333333334
23,24,Multinomail NB,83.33333333333334
24,25,Multinomail NB,83.33333333333334
25,26,Multinomail NB,83.33333333333334
26,27,Multinomail NB,83.33333333333334
27,28,Multinomail NB,83.33333333333334
28,29,Multinomail NB,83.33333333333334
29,30,Multinomail NB,83.33333333333334
30,31,Multinomail NB,83.33333333333334
31,32,Multinomail NB,83.33333333333334
32,33,Multinomail NB,83.33333333333334
33,34,Multinomail NB,83.33333333333334
34,35,Multinomail NB,83.33333333333334
35,36,Multinomail NB,83.33333333333334
36,37,Multinomail NB,83.33333333333334
37,38,Multinomail NB,83.33333333333334
38,39,Multinomail NB,83.33333333333334
39,40,Multinomail NB,83.33333333333334
40,41,Multinomail NB,83.33333333333334
41,42,Multinomail NB,83.33333333333334
42,43,Multinomail NB,83.33333333333334
43,44,Multinomail NB,83.33333333333334
44,45,Multinomail NB,83.33333333333334
45,46,Multinomail NB,83.33333333333334
46,47,Multinomail NB,83.33333333333334
47,48,Multinomail NB,83.33333333333334
48,49,Multinomail NB,83.33333333333334
49,50,Multinomail NB,83.33333333333334
50,51,Multinomail NB,83.33333333333334
51,52,Multinomail NB,83.33333333333334
52,53,Multinomail NB,83.33333333333334
53,54,Multinomail NB,83.33333333333334
54,55,Multinomail NB,83.33333333333334
55,56,Multinomail NB,83.33333333333334
56,57,Multinomail NB,83.33333333333334
57,58,Multinomail NB,83.33333333333334
58,59,Multinomail NB,83.33333333333334
59,60,Multinomail NB,83.33333333333334
60,61,Multinomail NB,83.33333333333334
61,62,Multinomail NB,83.33333333333334
62,63,Multinomail NB,83.33333333333334
63,64,Multinomail NB,83.33333333333334
64,65,Multinomail NB,83.33333333333334
